customer_key,customer_id,customer_number,first_name,last_name,country,martial_status,new_gen,bithday,create_date
12074,23073,AW00023073,CHRISTIAN,GRIFFIN,United States,Married,Male,17-04-1946,05-01-2026
12075,23074,AW00023074,MEGAN,FLORES,Canada,Single,Female,13-12-1946,05-01-2026
12076,23075,AW00023075,REBEKAH,SANDBERG,United States,Married,Female,17-10-1946,05-01-2026
12077,23076,AW00023076,ADRIAN,BROOKS,United States,Married,Male,06-09-1946,05-01-2026
12078,23077,AW00023077,MARVIN,HERNANDEZ,Australia,Married,Male,18-04-1952,05-01-2026
12079,23078,AW00023078,JULIO,HERNANDEZ,Australia,Married,Male,13-06-1958,05-01-2026
12080,23079,AW00023079,JUSTINE,RYAN,Australia,Single,Female,10-05-1953,05-01-2026
12081,23080,AW00023080,JOCELYN,BARNES,United States,Single,Female,06-09-1983,05-01-2026
12082,23081,AW00023081,BRANDON,POWELL,United States,Married,Male,01-10-1983,05-01-2026
12083,23082,AW00023082,JONATHAN,WILLIAMS,United States,Married,Male,02-12-1983,05-01-2026
12084,23083,AW00023083,SAMUEL,SMITH,Canada,Single,Male,05-10-1982,05-01-2026
12085,23084,AW00023084,CHRISTIAN,SHAN,Canada,Single,Male,27-04-1983,05-01-2026
12086,23085,AW00023085,ROSS,SUBRAM,Australia,Married,Male,17-06-1959,05-01-2026
12087,23086,AW00023086,TRACY,LAL,Australia,Married,Female,09-03-1954,05-01-2026
12088,23087,AW00023087,CLIFFORD,MARTINEZ,Australia,Married,Male,07-06-1954,05-01-2026
12089,23088,AW00023088,WESLEY,HU,United States,Single,Male,13-12-1982,05-01-2026
12090,23089,AW00023089,LUCAS,WALKER,United States,Married,Male,22-05-1983,05-01-2026
12091,23090,AW00023090,CHRISTOPHER,LEE,United States,Single,Male,09-04-1983,05-01-2026
12092,23091,AW00023091,RICHARD,PETERSON,United States,Single,Male,06-08-1982,05-01-2026
12093,23092,AW00023092,GABRIELLE,BROOKS,United States,Single,Female,23-04-1983,05-01-2026
12094,23093,AW00023093,NATHAN,PARKER,United States,Married,Male,04-09-1982,05-01-2026
12095,23094,AW00023094,CAROLYN,GILL,Australia,Married,Female,25-06-1955,05-01-2026
12096,23095,AW00023095,GERALD,PATEL,Australia,Married,Male,21-05-1956,05-01-2026
12097,23096,AW00023096,ASHLEE,CHANDE,Australia,Married,Female,23-11-1955,05-01-2026
12098,23097,AW00023097,TONY,NATSUHARA,Australia,Single,Male,06-03-1956,05-01-2026
12099,23098,AW00023098,PEDRO,RUBIO,Australia,Single,Male,12-01-1961,05-01-2026
12100,23099,AW00023099,KRISTI,SUAREZ,Australia,Single,Female,04-05-1957,05-01-2026
12101,23100,AW00023100,CHRISTY,RAJE,Australia,Married,Female,15-11-1957,05-01-2026
12102,23101,AW00023101,BARBARA,LAL,Australia,Married,Female,17-06-1958,05-01-2026
12103,23102,AW00023102,BARBARA,ZENG,Australia,Married,Female,03-01-1958,05-01-2026
12104,23103,AW00023103,DWAYNE,MORENO,Australia,Married,Male,05-02-1975,05-01-2026
12105,23104,AW00023104,ISABELLE,LONG,Australia,Married,Female,03-12-1964,05-01-2026
12106,23105,AW00023105,KARL,ANDERSEN,Australia,Single,Male,10-02-1965,05-01-2026
12107,23106,AW00023106,KATHRYN,YUAN,Australia,Married,Female,13-09-1965,05-01-2026
12108,23107,AW00023107,MICHELE,KUMAR,Australia,Married,Female,08-05-1960,05-01-2026
12109,23108,AW00023108,SAVANNAH,WRIGHT,United States,Single,Female,17-06-1981,05-01-2026
12110,23109,AW00023109,LAUREN,HUGHES,United States,Single,Female,30-05-1981,05-01-2026
12111,23110,AW00023110,MACKENZIE,GONZALEZ,United States,Single,Female,25-03-1981,05-01-2026
12112,23111,AW00023111,SARA,WRIGHT,United States,Single,Female,16-07-1980,05-01-2026
12113,23112,AW00023112,JAMES,BUTLER,United States,Single,Male,30-05-1980,05-01-2026
12114,23113,AW00023113,ELIJAH,POWELL,Canada,Single,Male,08-04-1979,05-01-2026
12115,23114,AW00023114,CAROLINE,WASHINGTON,Canada,Single,Female,17-04-1979,05-01-2026
12116,23115,AW00023115,STEPHANIE,NICHOLLS,United States,Single,Female,14-01-1982,05-01-2026
12117,23116,AW00023116,JEROME,VAZQUEZ,Australia,Single,Male,18-09-1960,05-01-2026
12118,23117,AW00023117,BRUCE,SANZ,Australia,Married,Male,21-02-1966,05-01-2026
12119,23118,AW00023118,MONIQUE,MORENO,Australia,Married,Female,06-02-1967,05-01-2026
12120,23119,AW00023119,GILBERT,ZHAO,Australia,Single,Male,08-09-1962,05-01-2026
12121,23120,AW00023120,JAVIER,BROWNING,Australia,Single,Male,14-06-1963,05-01-2026
12122,23121,AW00023121,DANNY,RAMOS,Australia,Married,Male,04-09-1962,05-01-2026
12123,23122,AW00023122,COLLEEN,ZHOU,Australia,Single,Female,20-01-1965,05-01-2026
12124,23123,AW00023123,ZOE,KELLY,Australia,Single,Female,01-03-1965,05-01-2026
12125,23124,AW00023124,CAMERON,WANG,United States,Single,Male,15-07-1978,05-01-2026
12126,23125,AW00023125,MADELINE,SCOTT,United States,Single,Female,21-05-1979,05-01-2026
12127,23126,AW00023126,CAROLYN,VAN,United States,Married,Female,05-12-1979,05-01-2026
12128,23127,AW00023127,HALEY,HUGHES,United States,Married,Female,08-03-1980,05-01-2026
12129,23128,AW00023128,DYLAN,JAI,Australia,Married,Male,23-11-1970,05-01-2026
12130,23129,AW00023129,MISTY,ASHE,Australia,Married,Female,02-04-1965,05-01-2026
12131,23130,AW00023130,LAUREN,RUSSELL,United States,Single,Female,04-07-1977,05-01-2026
12132,23131,AW00023131,CAITLIN,PETERSON,United States,Married,Female,02-08-1962,05-01-2026
12133,23132,AW00023132,ANTHONY,LEE,United States,Married,Male,11-03-1963,05-01-2026
12134,23133,AW00023133,ALEXIS,WHITE,United States,Married,Female,10-06-1963,05-01-2026
12135,23134,AW00023134,ALYSSA,ROBINSON,Canada,Married,Female,29-09-1962,05-01-2026
12136,23135,AW00023135,DYLAN,CLARK,United States,Married,Male,31-08-1962,05-01-2026
12137,23136,AW00023136,STEPHANIE,PETERSON,United States,Single,Female,19-10-1962,05-01-2026
12138,23137,AW00023137,CHLOE,SANDERS,Canada,Married,Female,19-10-1968,05-01-2026
12139,23138,AW00023138,ANGELA,PETERSON,United States,Single,Female,23-02-1963,05-01-2026
12140,23139,AW00023139,CHRISTIAN,YANG,United States,Single,Male,14-12-1961,05-01-2026
12141,23140,AW00023140,TYLER,LEE,United States,Married,Male,14-02-1973,05-01-2026
12142,23141,AW00023141,KATHERINE,LONG,United States,Married,Female,04-04-1962,05-01-2026
12143,23142,AW00023142,CARA,WU,United States,Single,Female,29-12-1961,05-01-2026
12144,23143,AW00023143,JADA,PHILLIPS,United States,Married,Female,22-09-1977,05-01-2026
12145,23144,AW00023144,ZACHARY,ALEXANDER,United States,Married,Male,30-10-1977,05-01-2026
12146,23145,AW00023145,NICHOLE,XIE,United States,Married,Female,21-09-1983,05-01-2026
12147,23146,AW00023146,SARAH,CLARK,United States,Single,Female,15-02-1978,05-01-2026
12148,23147,AW00023147,WYATT,SMITH,United States,Married,Male,05-01-1981,05-01-2026
12149,23148,AW00023148,NATHAN,ROSS,United States,Married,Male,24-01-1976,05-01-2026
12150,23149,AW00023149,BRANDI,RUBIO,United States,Married,Female,25-06-1976,05-01-2026
12151,23150,AW00023150,GABRIELLA,ALLEN,United States,Married,Female,19-12-1975,05-01-2026
12152,23151,AW00023151,MICHAEL,BROWN,United States,Married,Male,05-01-1976,05-01-2026
12153,23152,AW00023152,MICHELLE,HOWARD,United States,Married,Female,02-09-1975,05-01-2026
12154,23153,AW00023153,JENNA,HILL,United States,Married,Female,15-08-1974,05-01-2026
12155,23154,AW00023154,CONNOR,PHILLIPS,United States,Married,Male,23-09-1980,05-01-2026
12156,23155,AW00023155,VICTORIA,HALL,United States,Married,Female,30-04-1980,05-01-2026
12157,23156,AW00023156,SAMANTHA,BARNES,United States,Married,Female,03-06-1980,05-01-2026
12158,23157,AW00023157,VALERIE,GAO,United States,Married,Female,07-11-1976,05-01-2026
12159,23158,AW00023158,ANA,PATTERSON,United States,Married,Female,07-02-1977,05-01-2026
12160,23159,AW00023159,DALTON,PHILLIPS,United States,Married,Male,01-07-1976,05-01-2026
12161,23160,AW00023160,AIMEE,HUANG,United States,Married,Female,09-01-1982,05-01-2026
12162,23161,AW00023161,SAMUEL,SCOTT,United States,Married,Male,07-11-1976,05-01-2026
12163,23162,AW00023162,SARAH,FLORES,United States,Single,Female,05-03-1977,05-01-2026
12164,23163,AW00023163,MADISON,ROSS,United States,Married,Female,19-01-1977,05-01-2026
12165,23164,AW00023164,KYLE,BRYANT,Canada,Single,Male,03-06-1975,05-01-2026
12166,23165,AW00023165,NATALIE,MITCHELL,United States,Married,Female,31-03-1980,05-01-2026
12167,23166,AW00023166,CODY,WARD,United States,Single,Male,05-01-1979,05-01-2026
12168,23167,AW00023167,HAILEY,JENKINS,United States,Single,Female,03-01-1974,05-01-2026
12169,23168,AW00023168,MYA,HAYES,United States,Married,Female,13-09-1973,05-01-2026
12170,23169,AW00023169,COREY,ANDERSEN,United States,Single,Male,04-05-1979,05-01-2026
12171,23170,AW00023170,AARON,JAI,United States,Single,Male,14-03-1974,05-01-2026
12172,23171,AW00023171,ETHAN,GRIFFIN,United States,Married,Male,24-12-1978,05-01-2026
12173,23172,AW00023172,ALEXANDRA,THOMAS,Canada,Married,Female,30-08-1981,05-01-2026
12174,23173,AW00023173,NATHAN,RODRIGUEZ,United States,Single,Male,07-09-1981,05-01-2026
12175,23174,AW00023174,GLORIA,GONZALES,United States,Single,Female,11-10-1975,05-01-2026
12176,23175,AW00023175,MELANIE,FLORES,United States,Married,Female,11-06-1976,05-01-2026
12177,23176,AW00023176,JESSE,WARD,United States,Married,Male,29-10-1972,05-01-2026
12178,23177,AW00023177,SAVANNAH,RICHARDSON,United States,Single,Female,04-06-1978,05-01-2026
12179,23178,AW00023178,DALTON,MORRIS,United States,Single,Male,20-12-1972,05-01-2026
12180,23179,AW00023179,JORDAN,PHILLIPS,United States,Married,Male,22-08-1971,05-01-2026
12181,23180,AW00023180,OLIVIA,COOK,United States,Single,Female,02-12-1971,05-01-2026
12182,23181,AW00023181,EVAN,EVANS,United States,Single,Male,09-09-1977,05-01-2026
12183,23182,AW00023182,SAVANNAH,RIVERA,United States,Married,Female,22-08-1977,05-01-2026
12184,23183,AW00023183,MEGAN,DAVIS,United States,Single,Female,14-04-1972,05-01-2026
12185,23184,AW00023184,HAILEY,CARTER,United States,Single,Female,09-09-1977,05-01-2026
12186,23185,AW00023185,FERNANDO,EDWARDS,United States,Married,Male,29-01-1972,05-01-2026
12187,23186,AW00023186,JORDAN,YOUNG,United States,Married,Male,01-12-1977,05-01-2026
12188,23187,AW00023187,ANDY,MUNOZ,United States,Married,Male,10-05-1975,05-01-2026
12189,23188,AW00023188,AUSTIN,JAI,United States,Single,Male,16-02-1980,05-01-2026
12190,23189,AW00023189,MEGAN,MOORE,United States,Married,Female,25-08-1974,05-01-2026
12191,23190,AW00023190,NATHANIEL,RAMIREZ,United States,Single,Male,07-09-1926,05-01-2026
12192,23191,AW00023191,GILBERT,RAJI,United States,Single,Male,07-11-1976,05-01-2026
12193,23192,AW00023192,EMILY,GARCIA,United States,Married,Female,06-10-1970,05-01-2026
12194,23193,AW00023193,ALEXIS,FLORES,United States,Married,Female,06-03-1971,05-01-2026
12195,23194,AW00023194,SHELBY,COOK,United States,Married,Female,10-05-1976,05-01-2026
12196,23195,AW00023195,XAVIER,MOHAMED,United States,Single,Male,08-02-1971,05-01-2026
12197,23196,AW00023196,CARLOS,ROBERTS,Canada,Single,Male,22-05-1982,05-01-2026
12198,23197,AW00023197,COLE,COOK,United States,Married,Male,22-05-1982,05-01-2026
12199,23198,AW00023198,JACQUELINE,SANDERS,United States,Single,Female,09-03-1971,05-01-2026
12200,23199,AW00023199,BRANDON,HAYES,United States,Married,Male,21-05-1982,05-01-2026
12201,23200,AW00023200,GRACE,RODRIGUEZ,United States,Married,Female,08-02-1971,05-01-2026
12202,23201,AW00023201,ALYSSA,BUTLER,United States,Single,Female,05-07-1976,05-01-2026
12203,23202,AW00023202,TERRANCE,CHANDRA,United States,Married,Male,17-05-1971,05-01-2026
12204,23203,AW00023203,DALTON,JENKINS,United States,Single,Male,30-09-1970,05-01-2026
12205,23204,AW00023204,KATHERINE,MITCHELL,United States,Single,Female,19-01-1970,05-01-2026
12206,23205,AW00023205,KATHERINE,SANDERS,United States,Single,Female,22-08-1975,05-01-2026
12207,23206,AW00023206,JACKSON,LAL,United States,Single,Male,10-10-1980,05-01-2026
12208,23207,AW00023207,DALTON,BAKER,United States,Married,Male,10-01-1970,05-01-2026
12209,23208,AW00023208,JANET,WATSON,Canada,Single,Female,03-07-1935,05-01-2026
12210,23209,AW00023209,LUCAS,LEWIS,Canada,Single,Male,01-06-1975,05-01-2026
12211,23210,AW00023210,TIMOTHY,GRAY,United States,Married,Male,22-05-1969,05-01-2026
12212,23211,AW00023211,REBEKAH,KOV?ÍR,United States,Married,Female,10-11-1968,05-01-2026
12213,23212,AW00023212,JAMES,JONES,United States,Single,Male,13-04-1979,05-01-2026
12214,23213,AW00023213,NOAH,GREEN,United States,Single,Male,14-08-1973,05-01-2026
12215,23214,AW00023214,KAYLEE,JAMES,United States,Married,Female,17-11-1974,05-01-2026
12216,23215,AW00023215,JUAN,RICHARDSON,United States,Married,Male,13-10-1974,05-01-2026
12217,23216,AW00023216,KEVIN,HALL,United States,Single,Male,03-09-1968,05-01-2026
12218,23217,AW00023217,MICHELLE,MORGAN,United States,Single,Female,19-08-1968,05-01-2026
12219,23218,AW00023218,ALISHA,GAO,Germany,Single,Female,22-11-1983,05-01-2026
12220,23219,AW00023219,ALYSSA,WEST,United Kingdom,Single,Female,26-07-1979,05-01-2026
12221,23220,AW00023220,ROY,MALHOTRA,United Kingdom,Single,Male,24-12-1978,05-01-2026
12222,23221,AW00023221,LEONARD,RAI,Germany,Single,Male,25-05-1983,05-01-2026
12223,23222,AW00023222,KRISTEN,WU,France,Single,Female,20-03-1984,05-01-2026
12224,23223,AW00023223,ANGEL,HOWARD,United Kingdom,Married,Male,20-03-1984,05-01-2026
12225,23224,AW00023224,JONATHAN,SCOTT,United Kingdom,Married,Male,22-07-1978,05-01-2026
12226,23225,AW00023225,HEIDI,PATEL,United Kingdom,Single,Female,02-03-1979,05-01-2026
12227,23226,AW00023226,LEONARD,XIE,Germany,Single,Male,13-09-1983,05-01-2026
12228,23227,AW00023227,ANNE,ALONSO,France,Single,Female,22-06-1978,05-01-2026
12229,23228,AW00023228,CANDICE,GUO,Germany,Single,Female,25-03-1977,05-01-2026
12230,23229,AW00023229,DEBORAH,RAJE,Germany,Single,Female,07-10-1982,05-01-2026
12231,23230,AW00023230,MYA,FOSTER,United Kingdom,Single,Female,30-08-1976,05-01-2026
12232,23231,AW00023231,DYLAN,MOORE,France,Single,Male,01-09-1976,05-01-2026
12233,23232,AW00023232,FRANK,SERRANO,United Kingdom,Single,Male,15-08-1976,05-01-2026
12234,23233,AW00023233,BRADLEY,SHARMA,Germany,Single,Male,14-05-1977,05-01-2026
12235,23234,AW00023234,BRENT,LU,Germany,Single,Male,31-03-1977,05-01-2026
12236,23235,AW00023235,CEDRIC,PAL,United Kingdom,Single,Male,15-12-1976,05-01-2026
12237,23236,AW00023236,NICHOLE,KUMAR,United Kingdom,Single,Female,01-07-1976,05-01-2026
12238,23237,AW00023237,CALEB,YOUNG,Germany,Single,Male,25-06-1976,05-01-2026
12239,23238,AW00023238,THOMAS,LEE,United States,Single,Male,20-02-1981,05-01-2026
12240,23239,AW00023239,CURTIS,WU,United States,Single,Male,16-11-1979,05-01-2026
12241,23240,AW00023240,PHILLIP,CHAPMAN,United States,Single,Male,23-12-1979,05-01-2026
12242,23241,AW00023241,ARMANDO,TORRES,United States,Single,Male,18-04-1980,05-01-2026
12243,23242,AW00023242,ANDREW,GARCIA,United States,Single,Male,02-04-1980,05-01-2026
12244,23243,AW00023243,JASMINE,ROGERS,United States,Married,Female,18-04-1936,05-01-2026
12245,23244,AW00023244,ALEXANDRA,WAGNER,Canada,Single,Female,05-12-1971,05-01-2026
12246,23245,AW00023245,MORGAN,JAMES,Canada,Single,Female,13-09-1977,05-01-2026
12247,23246,AW00023246,RENEE,GILL,United States,Single,Female,01-02-1972,05-01-2026
12248,23247,AW00023247,ALEXANDER,GARCIA,United States,Single,Male,18-11-1971,05-01-2026
12249,23248,AW00023248,BAILEY,PETERSON,United States,Married,Female,23-10-1958,05-01-2026
12250,23249,AW00023249,TASHA,NARA,United States,Single,Female,13-08-1964,05-01-2026
12251,23250,AW00023250,ASHLEY,LEE,United States,Married,Female,12-10-1958,05-01-2026
12252,23251,AW00023251,EVAN,SCOTT,United States,Married,Male,03-02-1959,05-01-2026
12253,23252,AW00023252,ALEXIA,WOOD,United States,Single,Female,18-12-1958,05-01-2026
12254,23253,AW00023253,BROOKE,BELL,Canada,Single,Female,18-01-1959,05-01-2026
12255,23254,AW00023254,JACK,GONZALEZ,United States,Single,Male,24-03-1959,05-01-2026
12256,23255,AW00023255,XAVIER,JOHNSON,Canada,Single,Male,03-05-1971,05-01-2026
12257,23256,AW00023256,MARIO,CHANDE,United States,Single,Male,01-02-1960,05-01-2026
12258,23257,AW00023257,CHARLES,STEWART,United States,Married,Male,23-11-1959,05-01-2026
12259,23258,AW00023258,MEGAN,WATSON,United States,Single,Female,15-07-1960,05-01-2026
12260,23259,AW00023259,JOHN,TAYLOR,United States,Married,Male,10-04-1961,05-01-2026
12261,23260,AW00023260,EDWIN,GOEL,United States,Married,Male,07-08-1960,05-01-2026
12262,23261,AW00023261,JADA,PETERSON,United States,Single,Female,16-10-1960,05-01-2026
12263,23262,AW00023262,SYDNEY,KELLY,United States,Single,Female,18-09-1960,05-01-2026
12264,23263,AW00023263,ANGEL,LOPEZ,United States,Single,Male,23-12-1966,05-01-2026
12265,23264,AW00023264,WARREN,HU,United States,Married,Male,30-09-1966,05-01-2026
12266,23265,AW00023265,SAVANNAH,JAMES,United States,Married,Female,03-12-1960,05-01-2026
12267,23266,AW00023266,JESSICA,WATSON,United States,Married,Female,26-05-1961,05-01-2026
12268,23267,AW00023267,JUAN,JAMES,Canada,Married,Male,09-04-1966,05-01-2026
12269,23268,AW00023268,KATELYN,MORRIS,United States,Married,Female,23-06-1961,05-01-2026
12270,23269,AW00023269,TAYLOR,GRIFFIN,United States,Married,Female,21-12-1961,05-01-2026
12271,23270,AW00023270,ANNA,ANDERSON,United States,Married,Female,12-03-1973,05-01-2026
12272,23271,AW00023271,ALEXANDRA,CLARK,United States,Married,Female,23-02-1963,05-01-2026
12273,23272,AW00023272,TRISTAN,HAYES,United States,Married,Male,08-05-1968,05-01-2026
12274,23273,AW00023273,BENJAMIN,LONG,United States,Married,Male,04-12-1962,05-01-2026
12275,23274,AW00023274,ETHAN,JACKSON,United States,Married,Male,12-10-1968,05-01-2026
12276,23275,AW00023275,MIGUEL,JACKSON,United States,Married,Male,03-12-1962,05-01-2026
12277,23276,AW00023276,VINCENT,ZHOU,United States,Married,Male,07-04-1963,05-01-2026
12278,23277,AW00023277,ISAIAH,TORRES,United States,Married,Male,24-08-1962,05-01-2026
12279,23278,AW00023278,CHLOE,FLORES,United States,Single,Female,10-10-1962,05-01-2026
12280,23279,AW00023279,EDWARD,JOHNSON,Canada,Single,Male,17-12-1962,05-01-2026
12281,23280,AW00023280,HANNAH,ALEXANDER,United States,Married,Female,05-11-1968,05-01-2026
12282,23281,AW00023281,MEGAN,HARRIS,Canada,Married,Female,22-02-1963,05-01-2026
12283,23282,AW00023282,ARIANA,JAMES,United States,Married,Female,01-06-1963,05-01-2026
12284,23283,AW00023283,HALEY,TORRES,Canada,Single,Female,20-12-1969,05-01-2026
12285,23284,AW00023284,WYATT,COLEMAN,Canada,Single,Male,14-10-1980,05-01-2026
12286,23285,AW00023285,LATOYA,LUO,United States,Single,Female,04-03-1964,05-01-2026
12287,23286,AW00023286,TAYLOR,BELL,United States,Married,Female,06-01-1969,05-01-2026
12288,23287,AW00023287,JUAN,KELLY,United States,Single,Male,03-03-1965,05-01-2026
12289,23288,AW00023288,EDUARDO,EVANS,United States,Single,Male,07-03-1970,05-01-2026
12290,23289,AW00023289,JUSTIN,ROBINSON,United States,Married,Male,15-05-1965,05-01-2026
12291,23290,AW00023290,ANGELICA,BENNETT,Canada,Married,Female,02-05-1970,05-01-2026
12292,23291,AW00023291,TIMOTHY,EVANS,United States,Married,Male,18-06-1965,05-01-2026
12293,23292,AW00023292,JOSE,RUSSELL,United States,Single,Male,09-11-1970,05-01-2026
12294,23293,AW00023293,KAYLEE,PETERSON,United States,Single,Female,12-09-1964,05-01-2026
12295,23294,AW00023294,SUZANNE,CHEN,United States,Married,Female,14-10-1964,05-01-2026
12296,23295,AW00023295,JAIME,TORRES,United States,Single,Female,12-02-1965,05-01-2026
12297,23296,AW00023296,MOLLY,MEHTA,United States,Single,Female,14-06-1978,05-01-2026
12298,23297,AW00023297,TYRONE,GOMEZ,United States,Single,Male,06-07-1977,05-01-2026
12299,23298,AW00023298,ROBERT,MARTINEZ,United States,Single,Male,13-04-1979,05-01-2026
12300,23299,AW00023299,KRISTY,JIMENEZ,United States,Married,Female,17-05-1979,05-01-2026
12301,23300,AW00023300,JULIA,HENDERSON,United States,Single,Female,01-02-1974,05-01-2026
12302,23301,AW00023301,NOAH,ANDERSON,United States,Married,Male,23-01-1974,05-01-2026
12303,23302,AW00023302,FERNANDO,WALKER,United States,Single,Male,13-12-1984,05-01-2026
12304,23303,AW00023303,CONNOR,LAL,United States,Married,Male,10-07-1984,05-01-2026
12305,23304,AW00023304,JORDAN,SIMMONS,United States,Single,Male,15-09-1984,05-01-2026
12306,23305,AW00023305,ROBYN,DOMINGUEZ,Australia,Married,Female,10-03-1950,05-01-2026
12307,23306,AW00023306,BYRON,ORTEGA,Canada,Single,Male,24-04-1984,05-01-2026
